movie_title,voice-actor,character,release_date,genre,MPAA_rating,revenue,director
Gone Fishin',['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Comedy,PG,36265379,Ron Clements
Metro,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Action,R,58804106,Ron Clements
Nothing To Lose,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Comedy,R,81692095,Ron Clements
Air Bud,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Comedy,PG,45266588,Ron Clements
Playing God,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Thriller/Suspense,R,7652965,Ron Clements
Rocket Man,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Comedy,PG,28371890,Ron Clements
Prefontaine,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Drama,PG-13,1085093,Ron Clements
The Hunchback of Notre Dame,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Adventure,G,190988799,Gary Trousdale
The Rock,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Action,R,255702705,Gary Trousdale
Jack,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Drama,PG-13,111792852,Gary Trousdale
Before and After,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Drama,PG-13,16482589,Gary Trousdale
The Preacher's Wife,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Drama,PG,91076877,Gary Trousdale
Eddie,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Comedy,PG-13,59828966,Gary Trousdale
White Squall,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Adventure,PG-13,19509726,Gary Trousdale
D3: The Mighty Ducks,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Comedy,PG,43713554,Gary Trousdale
Ransom,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Action,R,259807820,Gary Trousdale
The Rich Man's Wife,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Thriller/Suspense,R,16284619,Gary Trousdale
The War at Home,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,,R,65543,Gary Trousdale
Mr. Wrong,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Romantic Comedy,PG-13,24422334,Gary Trousdale
Evita,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Musical,PG,92077628,Gary Trousdale
Kazaam,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Comedy,PG,36009655,Gary Trousdale
Two Much,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Romantic Comedy,PG-13,2057055,Gary Trousdale
Un indien dans la ville,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Comedy,PG,1963937,Gary Trousdale
Phenomenon,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Drama,PG,199559799,Gary Trousdale
James and the Giant Peach,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Adventure,PG,55159783,Gary Trousdale
Last Dance,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Drama,R,11171714,Gary Trousdale
Homeward Bound II: Lost in San Franc…,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Adventure,G,62384706,Gary Trousdale
First Kid,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Comedy,PG,50465108,Gary Trousdale
Spy Hard,['None' 'David Ogden Stiers' 'Kevin Kline' 'Paul Kandel' 'None' 'Demi Moore' 'Jason Alexander' 'Tony Jay' 'Mary Wickes' 'Tom Hulce' 'Charles Kimbrough'],['Achilles' 'The Archdeacon' 'Captain Phoebus' 'Clopin Trouillefou' 'Djali' 'Esmeralda' 'Hugo' 'Judge Claude Frollo' 'Laverne' 'Quasimodo' 'Victor'],1996,Comedy,PG-13,51373912,Gary Trousdale
A Goofy Movie,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Comedy,G,68479579,Gary Trousdale
Miami Rhapsody,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Romantic Comedy,PG-13,9857435,Gary Trousdale
Dead Presidents,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Drama,R,46741467,Gary Trousdale
Feast of July,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Drama,R,568342,Gary Trousdale
A Kid in King Arthur's Court,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Adventure,PG,25981285,Gary Trousdale
Mr. Holland's Opus,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Drama,PG,157508868,Gary Trousdale
Toy Story,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Adventure,G,370409631,Gary Trousdale
Operation Dumbo Drop,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Adventure,PG,47809421,Gary Trousdale
Tom and Huck,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Adventure,PG,45911517,Gary Trousdale
The Scarlet Letter,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Drama,R,20075033,Gary Trousdale
Crimson Tide,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Action,R,177102077,Gary Trousdale
Heavy Weights,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Comedy,PG,34245779,Gary Trousdale
While You Were Sleeping,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Romantic Comedy,PG,157082900,Gary Trousdale
Tall Tale,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Western,PG,15983331,Gary Trousdale
The Jerky Boys,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Comedy,R,14641561,Gary Trousdale
Jefferson in Paris,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Drama,PG-13,4770461,Gary Trousdale
Funny Bones,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Comedy,R,1025425,Gary Trousdale
Powder,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Drama,PG-13,59727216,Gary Trousdale
Bad Company,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Thriller/Suspense,R,6829092,Gary Trousdale
The Tie That Binds,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Thriller/Suspense,R,11167895,Gary Trousdale
Dangerous Minds,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Drama,R,164552293,Gary Trousdale
Nixon,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Drama,R,26302005,Gary Trousdale
Mad Love,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Drama,PG-13,29934306,Gary Trousdale
Roommates,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Comedy,PG,23404369,Gary Trousdale
Unstrung Heroes,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Drama,PG,15365850,Gary Trousdale
Man of the House,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1995,Comedy,PG,77573459,Gary Trousdale
D2: The Mighty Ducks,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Comedy,PG,94226333,Gary Trousdale
The Puppet Masters,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Horror,R,17727017,Gary Trousdale
When a Man Loves a Woman,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Drama,R,103354194,Gary Trousdale
Angels in the Outfield,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Comedy,PG,103798152,Gary Trousdale
Terminal Velocity,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Action,PG-13,34048315,Gary Trousdale
Camp Nowhere,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Comedy,PG,21576332,Gary Trousdale
Color of Night,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Thriller/Suspense,R,40804816,Gary Trousdale
White Fang 2: Myth of the White Wolf,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Adventure,PG,18083994,Gary Trousdale
3 Ninjas Kick Back,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Action,PG,24267154,Gary Trousdale
Angie,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Comedy,R,19116981,Gary Trousdale
Quiz Show,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Drama,PG-13,50840394,Gary Trousdale
Ed Wood,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Comedy,R,12042634,Gary Trousdale
A Simple Twist of Fate,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Drama,PG-13,7035189,Gary Trousdale
I Love Trouble,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Romantic Comedy,PG,63651027,Gary Trousdale
Blank Check,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Comedy,PG,63170804,Gary Trousdale
Red Rock West,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,,R,5170709,Gary Trousdale
The Ref,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Comedy,R,23401275,Gary Trousdale
Renaissance Man,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Comedy,PG-13,49945474,Gary Trousdale
The Air Up There,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Comedy,PG,42940186,Gary Trousdale
It's Pat,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Comedy,,125666,Gary Trousdale
In the Army Now,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1994,Comedy,PG,59673787,Gary Trousdale
What's Love Got to Do With It,['Tevin Campbell' 'Wallace Shawn' 'Pauly Shore' 'Kellie Martin'],"['Powerline' 'Principal Mazur' 'Robert ""Bobby"" Zimmeruski' 'Roxanne']",1993,Drama,R,79618610,Gary Trousdale
